iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
1,q145,302.491,11.136,313.627,2.8881
1,q146,268.613,4.907,273.52,1.352
2,q001,31.994,0.573,32.567,1.0
2,q002,794.133,1.629,795.762,1.9074
2,q003,214.139,1.646,215.785,2.123
2,q004,250.535,1.591,252.126,2.118
2,q005,560.672,0.889,561.561,1.7428
2,q006,158.243,1.539,159.782,1.6423
2,q007,154.417,0.973,155.39,1.5711
2,q008,234.485,2.278,236.763,1.573
2,q009,161.648,2.276,163.924,1.1486
2,q010,108.305,2.24,110.545,1.5844
2,q011,80.523,2.427,82.95,1.8696
2,q012,121.502,1.499,123.001,2.5393
2,q013,49.01,0.97,49.98,2.1414
2,q014,22.103,0.999,23.102,3.9355
2,q015,715.035,0.927,715.962,1.1204
2,q016,83.551,1.009,84.56,1.7283
2,q017,14.173,0.918,15.091,1.6654
2,q018,86.03,2.397,88.427,1.1378
2,q019,37.852,0.836,38.688,1.0005
2,q020,130.633,2.162,132.795,1.1355
2,q021,64.415,0.934,65.349,1.9906
2,q022,166.817,2.199,169.016,2.5519
2,q023,106.188,0.983,107.171,1.7936
2,q024,37.615,0.963,38.578,2.6713
2,q025,94.033,2.703,96.736,1.227
2,q026,59.48,2.101,61.581,1.1128
2,q027,37.532,2.423,39.955,2.5507
2,q028,1126.201,4.569,1130.77,1.162
2,q029,161.358,5.088,166.446,1.4143
2,q030,35026.142,5.187,35031.329,8.0542
2,q031,2276.785,5.274,2282.059,3.9648
2,q032,1396.317,2.618,1398.935,2.503
2,q033,95.454,6.0,101.454,5.0244
2,q034,37254.428,2.289,37256.717,2.8598
2,q035,701.207,5.56,706.767,3.0366
2,q036,60.604,2.286,62.89,3.1323
2,q037,171.609,2.437,174.046,1.3305
2,q038,6793.297,5.374,6798.671,1.7901
2,q039,750.907,5.592,756.499,3.1821
2,q040,78.776,4.696,83.472,1.1913
2,q041,35.112,4.603,39.715,2.2895
2,q042,211.29,2.034,213.324,1.2184
2,q043,652.242,2.342,654.584,1.4249
2,q044,403.947,5.873,409.82,2.1509
2,q045,18.325,2.357,20.682,2.1246
2,q046,257.345,3.771,261.116,2.1794
2,q047,4002.444,8.696,4011.14,2.9768
2,q048,45.795,3.63,49.425,14.7699
2,q049,1497.858,8.81,1506.668,2.6558
2,q050,130.789,8.496,139.285,7.1975
2,q051,10966.724,8.649,10975.373,3.2508
2,q052,12744.358,9.018,12753.376,3.759
2,q053,183.93,6.26,190.19,2.1889
2,q054,15.178,3.24,18.418,1.6121
2,q055,14.781,6.174,20.955,1.8593
2,q056,3192.544,2.814,3195.358,6.8069
2,q057,8551.683,3.522,8555.205,17.0243
2,q059,10703.124,4.695,10707.819,3.6231
2,q060,1068.587,9.305,1077.892,1.4743
2,q061,221.037,9.658,230.695,1.9656
2,q062,48.553,4.098,52.651,3.3379
2,q063,95.644,10.092,105.736,1.781
2,q064,308.358,10.967,319.325,3.1013
2,q065,65.898,4.371,70.269,2.4407
