iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
1,q07_s17,309.096,2.974,312.07,3.0179
1,q07_s2024,306.765,3.09,309.855,2.9849
1,q07_s222,308.793,3.017,311.81,3.0126
1,q07_s321,307.651,3.046,310.697,2.9803
1,q07_s333,309.061,3.022,312.083,3.0061
1,q07_s42,307.977,2.977,310.954,3.0457
1,q07_s444,306.21,3.072,309.282,3.031
1,q07_s456,306.44,3.003,309.443,3.014
1,q07_s55,308.312,3.012,311.324,2.9804
1,q07_s555,306.756,3.068,309.824,2.9857
1,q07_s654,309.144,3.019,312.163,2.9978
1,q07_s666,306.758,3.07,309.828,3.0025
1,q07_s7,307.347,2.879,310.226,3.0097
1,q07_s777,308.555,2.991,311.546,3.0055
1,q07_s789,305.631,2.888,308.519,3.0353
1,q07_s987,307.04,2.989,310.029,3.0083
1,q07_s99,309.137,3.018,312.155,3.0028
1,q08_s111,311.81,3.668,315.478,2.9767
1,q08_s123,281.123,3.299,284.422,2.9624
1,q08_s1337,280.557,3.416,283.973,2.4029
1,q08_s17,281.147,3.475,284.622,2.4222
1,q08_s2024,279.601,3.467,283.068,2.4402
1,q08_s222,281.296,3.435,284.731,2.3281
1,q08_s321,281.716,3.442,285.158,2.3917
1,q08_s333,280.889,3.423,284.312,2.3942
1,q08_s42,280.776,3.432,284.208,2.4074
1,q08_s444,283.605,3.484,287.089,2.3498
1,q08_s456,283.045,3.464,286.509,2.3555
1,q08_s55,283.14,3.513,286.653,2.3792
1,q08_s555,282.028,3.434,285.462,2.3755
1,q08_s654,280.57,3.394,283.964,2.4273
1,q08_s666,283.756,3.517,287.273,2.3251
1,q08_s7,283.643,3.398,287.041,2.4067
1,q08_s777,280.377,3.429,283.806,2.4046
1,q08_s789,279.829,3.453,283.282,2.4477
1,q08_s987,280.338,3.435,283.773,2.4023
1,q08_s99,280.565,3.467,284.032,2.4133
1,q09_s111,786.369,2.708,789.077,44.1796
1,q09_s123,784.024,2.578,786.602,4.0168
1,q09_s1337,758.031,2.465,760.496,3.5989
1,q09_s17,775.966,2.478,778.444,3.0349
1,q09_s2024,716.019,2.522,718.541,2.7747
1,q09_s222,719.808,2.497,722.305,2.7925
1,q09_s321,720.014,2.539,722.553,2.8522
1,q09_s333,629.736,2.576,632.312,2.6999
1,q09_s42,631.681,2.54,634.221,2.6931
1,q09_s444,638.795,2.541,641.336,2.6819
1,q09_s456,637.687,2.526,640.213,2.6733
1,q09_s55,624.498,2.472,626.97,2.7207
1,q09_s555,634.697,2.508,637.205,2.6797
1,q09_s654,629.528,2.596,632.124,2.6931
1,q09_s666,632.191,2.467,634.658,2.6977
1,q09_s7,630.16,2.508,632.668,2.6991
1,q09_s777,632.325,2.486,634.811,2.6954
1,q09_s789,633.464,2.547,636.011,2.6962
1,q09_s987,631.306,2.607,633.913,2.6989
1,q09_s99,629.792,2.501,632.293,2.6989
1,q10_s111,610.103,1.375,611.478,2.0954
1,q10_s123,399.574,1.384,400.958,2.3829
1,q10_s1337,371.73,1.419,373.149,1.943
1,q10_s17,365.353,1.349,366.702,1.9347
1,q10_s2024,370.543,1.364,371.907,1.8745
1,q10_s222,372.611,1.345,373.956,1.8879
1,q10_s321,367.694,1.355,369.049,1.9134
1,q10_s333,370.087,1.369,371.456,1.9314
1,q10_s42,368.052,1.357,369.409,1.9123
1,q10_s444,368.812,1.354,370.166,1.842
1,q10_s456,371.141,1.338,372.479,1.9561
1,q10_s55,367.169,1.394,368.563,1.9108
1,q10_s555,372.375,1.359,373.734,1.9605
1,q10_s654,371.506,1.36,372.866,1.9686
1,q10_s666,370.952,1.354,372.306,1.8504
1,q10_s7,369.981,1.385,371.366,1.9277
1,q10_s777,355.056,1.359,356.415,2.0808
1,q10_s789,369.035,1.316,370.351,1.9043
1,q10_s987,365.871,1.319,367.19,1.9259
1,q10_s99,355.223,1.326,356.549,2.0784
1,q11_s111,83.875,1.153,85.028,2.4779
1,q11_s123,83.227,1.137,84.364,1.4626
1,q11_s1337,84.12,1.098,85.218,1.5138
1,q11_s17,82.466,1.044,83.51,1.4648
1,q11_s2024,82.351,1.084,83.435,1.4495
1,q11_s222,82.536,1.06,83.596,1.4493
1,q11_s321,81.776,1.033,82.809,1.4631
1,q11_s333,82.112,1.049,83.161,1.4554
1,q11_s42,82.385,1.062,83.447,1.4645
1,q11_s444,81.291,1.062,82.353,1.4494
1,q11_s456,82.592,1.065,83.657,1.454
1,q11_s55,80.992,1.049,82.041,1.4525
1,q11_s555,82.808,1.006,83.814,1.4601
1,q11_s654,83.132,1.08,84.212,1.4728
1,q11_s666,81.972,1.058,83.03,1.4498
1,q11_s7,80.757,1.034,81.791,1.4477
1,q11_s777,81.127,1.074,82.201,1.451
1,q11_s789,82.701,1.033,83.734,1.4623
1,q11_s987,81.872,1.046,82.918,1.467
1,q11_s99,82.325,1.072,83.397,1.448
1,q12_s111,327.011,1.039,328.05,3.616
1,q12_s123,340.951,1.061,342.012,2.02
1,q12_s1337,330.079,1.005,331.084,2.1071
1,q12_s17,339.893,1.028,340.921,2.0151
1,q12_s2024,342.651,1.01,343.661,2.0158
1,q12_s222,337.569,0.996,338.565,2.0171
1,q12_s321,334.794,0.993,335.787,2.0228
1,q12_s333,336.242,1.009,337.251,2.017
1,q12_s42,333.479,1.01,334.489,2.0984
1,q12_s444,336.39,1.006,337.396,2.0894
1,q12_s456,337.693,1.01,338.703,2.0947
1,q12_s55,340.469,1.039,341.508,2.011
1,q12_s555,340.249,0.992,341.241,2.0156
1,q12_s654,340.112,0.991,341.103,2.0171
1,q12_s666,331.348,0.986,332.334,2.0967
1,q12_s7,330.111,1.021,331.132,2.099
1,q12_s777,336.794,0.999,337.793,2.1185
1,q12_s789,339.831,1.011,340.842,2.0201
1,q12_s987,329.351,0.996,330.347,2.0956
1,q12_s99,338.666,1.016,339.682,2.097
1,q13_s111,391.217,0.889,392.106,2.5822
1,q13_s123,745.675,0.881,746.556,1.799
1,q13_s1337,787.726,0.867,788.593,1.7995
1,q13_s17,759.257,0.811,760.068,1.8119
1,q13_s2024,802.785,0.875,803.66,1.7999
1,q13_s222,766.139,0.928,767.067,1.8119
1,q13_s321,778.416,0.869,779.285,1.7991
1,q13_s333,757.364,0.875,758.239,1.8119
1,q13_s42,742.368,0.844,743.212,1.7995
1,q13_s444,748.965,0.843,749.808,1.799
1,q13_s456,808.251,0.844,809.095,1.799
1,q13_s55,801.863,0.847,802.71,1.7991
1,q13_s555,778.7,0.861,779.561,1.7995
1,q13_s654,760.744,0.888,761.632,1.8119
1,q13_s666,785.306,0.868,786.174,1.7995
1,q13_s7,785.197,0.842,786.039,1.7995
1,q13_s777,804.958,0.858,805.816,1.7995
1,q13_s789,738.939,0.847,739.786,1.7995
1,q13_s987,786.416,0.834,787.25,1.799
1,q13_s99,743.994,0.816,744.81,1.7994
1,q14_s111,199.766,0.906,200.672,2.322
1,q14_s123,206.288,0.847,207.135,1.6846
1,q14_s1337,208.708,0.885,209.593,1.6707
1,q14_s17,203.331,0.89,204.221,1.2498
1,q14_s2024,209.04,0.897,209.937,1.4052
1,q14_s222,204.469,0.884,205.353,1.2968
1,q14_s321,210.801,0.865,211.666,1.3532
1,q14_s333,203.952,0.928,204.88,1.368
1,q14_s42,210.467,0.865,211.332,1.4245
1,q14_s444,204.376,0.884,205.26,1.4398
1,q14_s456,208.125,0.883,209.008,1.5069
1,q14_s55,201.701,0.896,202.597,1.2079
1,q14_s555,206.592,0.927,207.519,1.4718
1,q14_s654,203.178,0.918,204.096,1.3588
1,q14_s666,207.444,0.915,208.359,1.4972
1,q14_s7,211.098,0.875,211.973,1.507
1,q14_s777,208.574,0.87,209.444,1.5166
1,q14_s789,209.318,0.871,210.189,1.3822
1,q14_s987,204.37,0.904,205.274,1.412
1,q14_s99,208.468,0.875,209.343,1.4696
1,q16_s111,1468073.071,4.5,1468077.571,71.2867
1,q16_s123,145.941,2.667,148.608,1.4663
1,q16_s1337,144.303,1.015,145.318,1.4626
1,q16_s17,146.443,1.007,147.45,1.4651
1,q16_s2024,144.787,1.032,145.819,1.4604
1,q16_s222,146.058,1.008,147.066,1.4608
1,q16_s321,145.162,1.006,146.168,1.4531
1,q16_s333,146.08,0.977,147.057,1.4495
1,q16_s42,146.163,1.026,147.189,1.4516
1,q16_s444,146.456,1.008,147.464,1.4512
1,q16_s456,145.025,0.998,146.023,1.4463
1,q16_s55,146.08,1.024,147.104,1.4454
1,q16_s555,145.306,0.984,146.29,1.4438
1,q16_s654,147.304,1.004,148.308,1.4388
1,q16_s666,147.329,1.003,148.332,1.4425
1,q16_s7,144.858,1.017,145.875,1.4373
1,q16_s777,146.377,1.015,147.392,1.4298
1,q16_s789,146.793,1.012,147.805,1.4368
1,q16_s987,144.865,1.019,145.884,1.4288
1,q16_s99,145.545,1.016,146.561,1.428
1,q18_s111,2876.624,1.14,2877.764,16.8284
1,q18_s123,2639.116,1.143,2640.259,23.8
1,q18_s1337,2273.421,1.098,2274.519,4.167
1,q18_s17,2286.463,1.181,2287.644,4.167
1,q18_s2024,2284.268,1.135,2285.403,4.0587
1,q18_s222,2283.383,1.134,2284.517,4.0587
1,q18_s321,2279.229,1.139,2280.368,4.0587
1,q18_s333,2276.294,1.134,2277.428,4.167
1,q18_s42,2293.452,1.147,2294.599,4.0587
1,q18_s444,2286.661,1.127,2287.788,4.0587
1,q18_s456,2272.878,1.103,2273.981,4.167
1,q18_s55,2277.04,1.112,2278.152,4.0587
1,q18_s555,2282.091,1.195,2283.286,4.167
1,q18_s654,2273.995,1.103,2275.098,4.167
1,q18_s666,2285.397,1.144,2286.541,4.167
1,q18_s7,2283.799,1.111,2284.91,4.167
1,q18_s777,2282.42,1.112,2283.532,4.167
1,q18_s789,2288.669,1.12,2289.789,4.167
1,q18_s987,2279.766,1.139,2280.905,4.167
1,q18_s99,2282.549,1.148,2283.697,4.167
1,q19_s111,288.711,1.541,290.252,4.1213
1,q19_s123,289.164,1.618,290.782,1.8462
1,q19_s1337,287.318,1.558,288.876,1.8258
1,q19_s17,289.158,1.539,290.697,1.8062
1,q19_s2024,288.356,1.582,289.938,1.7733
1,q19_s222,290.696,1.549,292.245,1.8969
1,q19_s321,288.544,1.553,290.097,1.7659
1,q19_s333,290.755,1.547,292.302,1.7178
1,q19_s42,288.104,1.629,289.733,1.813
1,q19_s444,289.835,1.598,291.433,1.779
1,q19_s456,286.781,1.547,288.328,1.76
1,q19_s55,287.68,1.548,289.228,1.9158
1,q19_s555,288.812,1.551,290.363,1.7787
1,q19_s654,287.612,1.573,289.185,1.7886
1,q19_s666,289.839,1.571,291.41,1.8286
1,q19_s7,289.193,1.551,290.744,1.761
1,q19_s777,290.025,1.568,291.593,1.7643
1,q19_s789,290.852,1.545,292.397,1.7812
1,q19_s987,289.954,1.571,291.525,1.7959
1,q19_s99,292.114,1.584,293.698,1.7426
1,q22_s111,128.373,1.125,129.498,31.8976
1,q22_s123,122.703,1.098,123.801,9.6751
1,q22_s1337,123.369,1.162,124.531,9.6845
1,q22_s17,123.269,1.068,124.337,12.3713
1,q22_s2024,123.435,1.208,124.643,12.3518
1,q22_s222,123.597,1.074,124.671,12.2407
1,q22_s321,122.663,1.069,123.732,12.2732
1,q22_s333,123.851,1.094,124.945,18.2878
1,q22_s42,125.407,1.067,126.474,10.7144
1,q22_s444,121.445,1.063,122.508,14.3904
1,q22_s456,122.099,1.037,123.136,12.1499
1,q22_s55,122.599,1.063,123.662,10.651
1,q22_s555,124.808,1.066,125.874,12.1527
1,q22_s654,123.556,1.065,124.621,10.6552
1,q22_s666,121.9,1.103,123.003,12.1663
1,q22_s7,121.238,1.055,122.293,14.335
1,q22_s777,122.006,1.057,123.063,10.6456
1,q22_s789,121.179,1.095,122.274,18.1956
1,q22_s987,120.902,1.046,121.948,10.5826
1,q22_s99,122.968,1.087,124.055,9.5327
