iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
1,q146,134.265,3.064,137.329,1.3516
2,q001,16.747,0.369,17.116,1.0
2,q002,408.583,0.419,409.002,1.9031
2,q003,111.095,0.426,111.521,2.1305
2,q004,126.577,0.429,127.006,2.1249
2,q005,302.672,0.446,303.118,1.752
2,q006,78.796,0.419,79.215,1.6255
2,q007,83.005,0.573,83.578,1.5772
2,q008,117.283,0.585,117.868,1.5679
2,q009,75.327,0.624,75.951,1.1486
2,q010,48.957,0.654,49.611,1.592
2,q011,38.999,0.631,39.63,1.8799
2,q012,67.071,0.628,67.699,2.5394
2,q013,27.774,0.609,28.383,2.1378
2,q014,14.175,0.634,14.809,3.7079
2,q015,343.717,0.586,344.303,1.1187
2,q016,38.097,0.597,38.694,1.7248
2,q017,8.514,0.553,9.067,1.6773
2,q018,32.768,0.621,33.389,1.1378
2,q019,21.277,0.502,21.779,1.0005
2,q020,55.708,0.565,56.273,1.1345
2,q021,40.731,0.569,41.3,1.983
2,q022,79.838,0.578,80.416,2.4752
2,q023,55.303,0.577,55.88,1.7852
2,q024,21.951,0.586,22.537,2.6919
2,q025,48.856,1.555,50.411,1.227
2,q026,32.028,1.256,33.284,1.1125
2,q027,21.462,1.577,23.039,2.5091
2,q028,545.111,1.235,546.346,1.1646
2,q029,71.07,1.314,72.384,1.4111
2,q030,17956.425,1.493,17957.918,8.0041
2,q031,1175.085,1.448,1176.533,3.9234
2,q032,667.424,1.592,669.016,2.4804
2,q033,42.64,1.58,44.22,4.9617
2,q034,18909.284,1.45,18910.734,2.8436
2,q035,373.79,1.475,375.265,3.076
2,q036,27.082,1.452,28.534,3.1756
2,q037,83.869,1.488,85.357,1.3425
2,q038,3399.97,1.511,3401.481,1.7911
2,q039,379.671,1.575,381.246,3.1906
2,q040,31.047,1.302,32.349,1.1915
2,q041,9.129,1.264,10.393,2.3195
2,q042,102.59,1.221,103.811,1.2206
2,q043,328.808,1.472,330.28,1.4159
2,q044,234.54,1.601,236.141,2.1608
2,q045,7.695,1.476,9.171,2.0636
2,q046,154.782,2.46,157.242,2.2273
2,q047,2034.348,2.373,2036.721,3.0468
2,q048,18.27,2.417,20.687,14.9677
2,q049,766.111,2.339,768.45,2.7046
2,q050,63.305,2.347,65.652,7.1684
2,q051,5309.549,2.336,5311.885,3.2221
2,q052,6419.95,2.409,6422.359,3.7739
2,q053,86.985,1.579,88.564,2.1903
2,q054,8.735,1.655,10.39,1.6152
2,q055,4.03,1.785,5.815,1.8527
2,q056,1521.288,2.237,1523.525,6.8726
2,q057,4825.013,1.735,4826.748,17.3646
2,q059,5220.369,3.107,5223.476,3.622
2,q060,524.54,2.52,527.06,1.4783
2,q061,106.266,2.539,108.805,2.0096
2,q062,29.346,2.409,31.755,3.3946
2,q063,41.999,2.63,44.629,1.9114
2,q064,170.627,2.791,173.418,3.0756
2,q065,36.886,2.627,39.513,2.4734
2,q066,159.991,2.813,162.804,3.0535
2,q067,11.818,2.833,14.651,3.1886
2,q068,43704.152,3.297,43707.449,4.2353
2,q069,4157.87,3.184,4161.054,2.2575
2,q070,14248.826,3.159,14251.985,8.3125
